ID,PopulationUntransformed,SeriesStep
9715,447,18
9715,1507,19
9715,3377,20
9715,3911,21
9715,5817,22
9715,5052,23
9715,4307,24
9715,3734,25
9715,5636,26
9715,3559,27
9715,4994,28
9715,7918,30
9715,4703,31
9715,12,32
9715,6600,33
9715,3251,34
9715,2704,35
9715,2129,36
9715,2002,37
9715,1940,38
9715,2456,39
9715,2576,40
9715,2453,41
9715,1922,42
9715,1573,43
9715,1522,44
9715,1510,45
9715,1016,46
9715,1093,47
9715,1009,48
9715,1304,49
9715,1233,50
9715,1043,51
9715,646,52
9715,775,53
9715,802,54
9715,840,55
9715,1028,56
9715,1028,57
9715,864,58
9715,851,59
9715,771,60
9715,387,61
9715,989,62
9715,247,63
9715,725,64
9715,303,65
9715,2596,66
9715,307,67
9715,305,68
9715,271,69
9715,266,70
9715,303,71
9715,303,72
9715,164,73
9715,123,74
9715,188,75
9715,250,76
9715,198,77
9715,222,78
9715,112,79
9715,246,80
9715,91,81
9715,57,82
9715,134,83
9715,109,84
9715,93,85
9715,38,86
9717,883,0
9717,1387,1
9717,1115,2
9717,1225,3
9717,798,4
9717,769,5
9717,1140,6
9717,738,7
9717,1471,8
9717,1710,9
9717,956,10
9717,900,11
9717,1240,12
9717,999,13
9717,1185,14
9717,1369,15
9717,1773,16
9717,1213,17
9717,1091,18
9717,1642,19
9717,1295,20
9717,1562,21
9717,1235,22
9717,618,23
9717,1644,24
9717,1781,25
9717,2288,26
9717,1986,27
9717,2274,28
9717,2786,29
9717,1512,30
9717,1870,31
9717,2280,32
9717,2273,33
9717,2474,34
9717,2031,35
9717,2866,36
9717,1867,37
9717,1428,38
9717,1499,39
9717,746,40
9717,1330,41
9717,1473,42
9717,749,43
9717,1109,44
9717,777,45
9717,1301,46
9717,2445,47
9717,4000,48
9717,2600,49
9717,3000,50
9717,2000,51
9717,2200,52
9717,2000,53
9717,1100,54
9717,1200,55
9717,1300,56
9717,600,57
9717,1100,58
9717,700,59
9717,500,60
9717,500,61
9717,500,62
9717,300,63
9717,100,64
9717,100,65
9718,1263,0
9718,1453,2
9718,1618,3
9718,4459,4
9718,5959,5
9718,11318,6
9718,7728,7
9718,8124,8
9718,8483,9
9718,9970,10
9718,3674,11
9718,3204,12
9718,1908,13
9718,2332,14
9718,2063,15
9718,2765,16
9718,2755,17
9718,6067,18
9718,6115,19
9718,7062,20
9718,3293,21
9718,2621,22
9718,2162,23
9718,1206,24
9718,1789,25
9718,2644,26
9718,2444,27
9718,6919,28
9718,8263,29
9718,8140,30
9718,6768,31
9718,5239,32
9718,7163,33
9718,6393,34
9718,12628,35
9718,21189,36
9718,10926,37
9718,16322,38
9718,11298,39
9718,10747,40
9718,12583,41
9718,10500,42
9718,9200,43
9718,7500,44
9718,8400,45
9718,13500,46
9718,18500,47
9718,16600,48
9718,9300,49
9718,11000,50
9718,6000,51
9718,5800,52
9718,5300,53
9718,5600,54
9718,6000,55
9718,9000,56
9718,11500,57
9718,5500,58
9718,1600,59
9719,1303,0
9719,1064,1
9719,122,2
9719,953,3
9719,1750,4
9719,2404,5
9719,2777,6
9719,5365,7
9719,8368,8
9719,14002,9
9719,12761,10
9719,12095,11
9719,17833,12
9719,14250,13
9719,16692,14
9719,15145,15
9719,16331,16
9719,14931,17
9719,14845,18
9719,9654,19
9719,3062,20
9719,2722,21
9719,9821,22
9719,3445,23
9719,8775,24
9719,6125,25
9719,12848,26
9719,3565,27
9719,4435,28
9719,3401,29
9719,7077,30
9719,5720,31
9719,2192,32
9719,5963,33
9719,1896,34
9719,380,35
9719,2824,36
9719,4284,37
9719,1652,38
9719,1278,39
9719,1632,40
9719,2195,41
9720,891,0
9720,2344,1
9720,2447,2
9720,316,3
9720,813,4
9720,1779,5
9720,1136,6
9720,3308,7
9720,3085,8
9720,5633,9
9720,134,10
9720,573,11
9720,6,12
9720,2071,13
9720,2025,14
9720,2583,15
9720,482,16
9720,279,17
9721,75040,0
9721,88000,1
9721,66664,2
9721,92295,3
9721,75905,4
9721,55064,5
9721,91388,6
9721,97182,7
9721,95288,8
9721,107829,9
9721,94681,10
9721,98827,11
9721,97148,12
9721,92612,13
9721,120800,14
9721,109000,15
9721,97000,16
9721,101500,17
9721,91500,18
9721,116000,19
9721,105000,20
9721,126000,21
9721,121000,22
9721,116000,23
9721,140000,24
9721,127000,25
9721,164823,26
9721,161500,27
9721,173500,28
9721,165000,29
9721,172000,30
9721,152800,31
9721,144000,32
9721,130500,33
9721,56000,34
9721,110000,35
9721,114200,36
9721,129200,37
9721,116500,38
9721,140000,39
9721,93200,40
9721,110000,41
9721,91300,42
9721,106000,43
9721,114000,44
9721,94200,45
9721,101800,46
9721,101100,47
9721,80000,48
9721,93000,49
9721,70000,50
9721,67000,51
9721,57500,52
9721,40600,53
9721,55000,54
9721,55000,55
9721,51000,56
9721,56000,57
9721,58300,58
9721,65652,59
9721,10016,60
9721,2616,61
9721,9677,62
9721,5923,63
9721,4906,64
9721,12581,65
9721,9388,66
9721,7332,67
9721,12002,68
9721,5753,69
9721,17871,70
9721,13641,71
9721,3318,72
9721,4460,73
9721,17065,74
9721,10559,75
9721,9024,76
9721,975,77
9721,6587,78
9721,5638,79
9721,12022,80
9721,7361,81
9721,2433,82
9721,4181,83
9721,2692,84
9721,709,85
9721,416,86
9721,1829,87
9721,800,88
9721,850,89
9721,3211,90
9721,3204,91
9721,6681,92
9721,12256,93
9721,10087,94
9721,12050,95
9721,18120,96
9721,28040,97
9721,8458,98
9721,9004,99
9721,9192,100
9721,14035,101
9721,6998,102
9721,4779,103
9721,8931,104
9721,5292,105
9721,8945,106
9721,52526,107
9721,40891,108
9721,55134,109
9721,63781,110
9721,60694,111
9721,48983,112
9721,37670,113
9721,44057,114
9721,33258,115
9721,36861,116
9721,52641,117
9721,58241,118
9721,49995,119
9721,33266,120
9721,21308,121
9721,20670,122
9721,14611,123
9721,27272,124
9721,21667,125
9721,23963,126
9721,17798,127
9721,11693,128
9722,8340,0
9722,5000,1
9722,4540,2
9722,8902,3
9722,6625,4
9722,6582,5
9722,13982,6
9722,11201,7
9722,6872,8
9722,9289,9
9722,3429,10
9722,5912,11
9722,11222,12
9722,6169,13
9722,11530,14
9722,12100,15
9722,14000,16
9722,10000,17
9722,5500,18
9722,9550,19
9722,12500,20
9722,14200,21
9722,12400,22
9722,17000,23
9722,18200,24
9722,14000,25
9722,16331,26
9722,16000,27
9722,14600,28
9722,20000,29
9722,19700,30
9722,17200,31
9722,15000,32
9722,15800,33
9722,8800,34
9722,17000,35
9722,21000,36
9722,24500,37
9722,22600,38
9722,17000,39
9722,23000,40
9722,17600,41
9722,19300,42
9722,16000,43
9722,10500,44
9722,1300,45
9722,550,46
9722,8000,47
9722,400,48
9722,4500,49
9722,7000,50
9722,2600,51
9722,2500,52
9722,7000,53
9722,3400,54
9722,3800,55
9722,5500,56
9722,3000,57
9722,7000,58
9722,6572,59
9722,4063,60
9722,3519,61
9722,9006,62
9722,9851,63
9722,5958,64
9722,9640,65
9722,10616,66
9722,12730,67
9722,8789,68
9722,13569,69
9722,20387,70
9722,13707,71
9722,7590,72
9722,9974,73
9722,4202,74
9722,5080,75
9722,5204,76
9722,4819,77
9722,6360,78
9722,6417,79
9722,5205,80
9722,6152,81
9722,4485,82
9722,7316,83
9722,4471,84
9722,3269,85
9722,3719,86
9722,3666,87
9722,3528,88
9722,4136,89
9722,2921,90
9722,3220,91
9722,3808,92
9722,3461,93
9722,3644,94
9722,3596,95
9722,4758,96
9722,4320,97
9722,2132,98
9722,2272,99
9722,3760,100
9722,4459,101
9722,4140,102
9722,3361,103
9722,3630,104
9722,3326,105
9722,3387,106
9722,4024,107
9722,4046,108
9722,6028,109
9722,6198,110
9722,4907,111
9722,5624,112
9722,6026,113
9722,7043,114
9722,7063,115
9722,7347,116
9722,6815,117
9722,8364,118
9722,8449,119
9722,7574,120
9722,7016,121
9722,8884,122
9722,9058,123
9722,8423,124
9722,6604,125
9722,10564,126
9722,9355,127
9722,1279,128
9723,8060,0
9723,7000,1
9723,6126,2
9723,10669,3
9723,12383,4
9723,7773,5
9723,11753,6
9723,12000,7
9723,12876,8
9723,12410,9
9723,14176,10
9723,14737,11
9723,14668,12
9723,11953,13
9723,19250,14
9723,14600,15
9723,13600,16
9723,16000,17
9723,13000,18
9723,15100,19
9723,19700,20
9723,21900,21
9723,19600,22
9723,22700,23
9723,32800,24
9723,19300,25
9723,21303,26
9723,21000,27
9723,22500,28
9723,21000,29
9723,21600,30
9723,47200,31
9723,18500,32
9723,16700,33
9723,9500,34
9723,14500,35
9723,16000,36
9723,18000,37
9723,21000,38
9723,19000,39
9723,17000,40
9723,20000,41
9723,15000,42
9723,12000,43
9723,8400,44
9723,7000,45
9723,6200,46
9723,3500,47
9723,2200,48
9723,7800,49
9723,7500,50
9723,7000,51
9723,5600,52
9723,9500,53
9723,7200,54
9723,9600,55
9723,10000,56
9723,6000,57
9723,8500,58
9723,9471,59
9723,3096,60
9723,1740,61
9723,2600,62
9723,3899,63
9723,2524,64
9723,1440,65
9723,4148,66
9723,7510,67
9723,3624,68
9723,4160,69
9723,5645,70
9723,3920,71
9723,2922,72
9723,2840,73
9723,10848,74
9723,9283,75
9723,1380,76
9723,7359,77
9723,8720,78
9723,7136,79
9723,7550,80
9723,6240,81
9723,7028,82
9723,9993,83
9723,5269,84
9723,4477,85
9723,5426,86
9723,3031,87
9723,3815,88
9723,4604,89
9723,3208,90
9723,5166,91
9723,6263,92
9723,5592,93
9723,4787,94
9723,6150,95
9723,9184,96
9723,12671,97
9723,8586,98
9723,8202,99
9723,7359,100
9723,6566,101
9723,5781,102
9723,2427,103
9723,4707,104
9723,4502,105
9723,6548,106
9723,7169,107
9723,5012,108
9723,5759,109
9723,8037,110
9723,5727,111
9723,8248,112
9723,6689,113
9723,7074,114
9723,6039,115
9723,12102,116
9723,7749,117
9723,9019,118
9723,10940,119
9723,6704,120
9723,8144,121
9723,7139,122
9723,10062,123
9723,6349,124
9723,4292,125
9723,8272,126
9723,8595,127
9723,7334,128
9724,2800,0
9724,3000,1
9724,1183,2
9724,3816,3
9724,3436,4
9724,1895,5
9724,2688,6
9724,4345,7
9724,3983,8
9724,3123,9
9724,2912,10
9724,2899,11
9724,3884,12
9724,3397,13
9724,3740,14
9724,3000,15
9724,4100,16
9724,4200,17
9724,2300,18
9724,3300,19
9724,3700,20
9724,4100,21
9724,4500,22
9724,4000,23
9724,6800,24
9724,4600,25
9724,5547,26
9724,5500,27
9724,6000,28
9724,6300,29
9724,5700,30
9724,4800,31
9724,6200,32
9724,3700,33
9724,3600,34
9724,5500,35
9724,5400,36
9724,6000,37
9724,5300,38
9724,6300,39
9724,7000,40
9724,6000,41
9724,4300,42
9724,7000,43
9724,5400,44
9724,3900,45
9724,3000,46
9724,2600,47
9724,2500,48
9724,1100,49
9724,2300,50
9724,4600,51
9724,2500,52
9724,3500,53
9724,3700,54
9724,3900,55
9724,4000,56
9724,2400,57
9724,4000,58
9724,3855,59
9724,3474,60
9724,5440,61
9724,5824,62
9724,5829,63
9724,6847,64
9724,5681,65
9724,5518,66
9724,7140,67
9724,8920,68
9724,11143,69
9724,6215,70
9724,6003,71
9724,5700,72
9724,4832,73
9724,5587,74
9724,5130,75
9724,4350,76
9724,3486,77
9724,6135,78
9724,6130,79
9724,4994,80
9724,5370,81
9724,6197,82
9724,6949,83
9724,6398,84
9724,5066,85
9724,3899,86
9724,5437,87
9724,4998,88
9724,3396,89
9724,3584,90
9724,2588,91
9724,3400,92
9724,2677,93
9724,3961,94
9724,3218,95
9724,5286,96
9724,4943,97
9724,3342,98
9724,3536,99
9724,2997,100
9724,2714,101
9724,1560,102
9724,1725,103
9724,3690,104
9724,2513,105
9724,4982,106
9724,3785,107
9724,4335,108
9724,3632,109
9724,3351,110
9724,3244,111
9724,3820,112
9724,2810,113
9724,3218,114
9724,2424,115
9724,4009,116
9724,2872,117
9724,4738,118
9724,2958,119
9724,2704,120
9724,2708,121
9724,2148,122
9724,3297,123
9724,2700,124
9724,2425,125
9724,3387,126
9724,2391,127
9724,2955,128
9725,42247,0
9725,30000,1
9725,22340,2
9725,35085,3
9725,57371,4
9725,44490,5
9725,59050,6
9725,48028,7
9725,51381,8
9725,45980,9
9725,29841,10
9725,38263,11
9725,47840,12
9725,56787,13
9725,43320,14
9725,45500,15
9725,35000,16
9725,37000,17
9725,22000,18
9725,24000,19
9725,43300,20
9725,42300,21
9725,36000,22
9725,47000,23
9725,73000,24
9725,52000,25
9725,32341,26
9725,33000,27
9725,37000,28
9725,61000,29
9725,25000,30
9725,37000,31
9725,45000,32
9725,31000,33
9725,35000,34
9725,45000,35
9725,34500,36
9725,40000,37
9725,23000,38
9725,20000,39
9725,32000,40
9725,25000,41
9725,13800,42
9725,54000,43
9725,46000,44
9725,10000,45
9725,300,46
9725,500,47
9725,600,49
9725,25000,51
9725,36000,52
9725,30000,53
9725,67000,54
9725,84000,55
9725,76000,56
9725,105000,57
9725,80000,58
9725,103098,59
9725,26254,60
9725,33898,61
9725,38054,62
9725,63812,63
9725,42451,64
9725,82257,65
9725,66738,66
9725,82256,67
9725,78800,68
9725,57151,69
9725,53687,70
9725,59240,71
9725,51425,72
9725,53814,73
9725,55780,74
9725,56245,75
9725,71300,76
9725,58900,77
9725,46150,78
9725,39650,79
9725,37963,80
9725,31299,81
9725,43107,82
9725,41939,83
9725,37697,84
9725,38822,85
9725,39894,86
9725,27294,87
9725,18191,88
9725,27171,89
9725,15422,90
9725,9737,91
9725,15090,92
9725,15966,93
9725,15731,94
9725,15338,95
9725,13295,96
9725,21555,97
9725,17335,98
9725,22260,99
9725,21651,100
9725,21437,101
9725,16988,102
9725,8924,103
9725,23785,104
9725,21037,105
9725,24258,106
9725,31532,107
9725,29515,108
9725,31487,109
9725,30734,110
9725,31672,111
9725,34064,112
9725,30503,113
9725,39589,114
9725,21390,115
9725,48216,116
9725,32548,117
9725,36172,118
9725,40843,119
9725,33724,120
9725,34382,121
9725,27354,122
9725,51873,123
9725,49168,124
9725,31057,125
9725,34028,126
9725,29111,127
9725,38412,128
9726,608,0
9726,200,1
9726,287,2
9726,324,3
9726,694,4
9726,646,5
9726,1059,6
9726,815,7
9726,1234,8
9726,2380,9
9726,2875,10
9726,5332,11
9726,5393,12
9726,8279,13
9726,5550,14
9726,6700,15
9726,6300,16
9726,6300,17
9726,5400,18
9726,2900,19
9726,5750,20
9726,7200,21
9726,7700,22
9726,13000,23
9726,9700,24
9726,9500,25
9726,5890,26
9726,5800,27
9726,9600,28
9726,8300,29
9726,9700,30
9726,7600,31
9726,5700,32
9726,6700,33
9726,4000,34
9726,8700,35
9726,5900,36
9726,2400,37
9726,3000,38
9726,4600,39
9726,5600,40
9726,8200,41
9726,4600,42
9726,1000,43
9726,50,47
9726,5200,50
9726,200,51
9726,100,52
9726,1000,53
9726,3100,54
9726,2000,55
9726,1800,56
9726,2600,57
9726,1100,58
9726,1109,59
9726,31,60
9726,146,61
9726,521,62
9726,900,63
9726,149,64
9726,194,65
9726,299,66
9726,750,67
9726,727,68
9726,829,69
9726,2400,70
9726,2370,71
9726,2041,72
9726,1720,73
9726,1750,74
9726,1442,75
9726,1750,76
9726,1112,77
9726,3300,78
9726,5460,79
9726,2090,80
9726,375,81
9726,1553,82
9726,3690,83
9726,1120,84
9726,84,85
9726,1834,86
9726,235,87
9726,207,89
9726,2073,95
9726,1835,96
9726,38,107
9726,2606,108
9726,1783,109
9726,2208,110
9726,10897,111
9726,3351,112
9726,6728,113
9726,5890,114
9726,8384,115
9726,3091,116
9726,6836,117
9726,2248,118
9726,2289,119
9726,988,120
9726,524,121
9726,273,122
9726,1826,123
9726,6420,124
9726,5727,125
9726,6858,126
9726,10258,127
9726,10000,128
9727,59,0
9727,100,1
9727,57,2
9727,104,3
9727,143,4
9727,74,5
9727,211,6
9727,113,7
9727,172,8
9727,337,9
9727,318,10
9727,358,11
9727,324,12
9727,323,13
9727,360,14
9727,400,15
9727,200,16
9727,200,17
9727,180,18
9727,220,19
9727,300,20
9727,300,21
9727,350,22
9727,500,23
9727,700,24
9727,450,25
9727,537,26
9727,550,27
9727,650,28
9727,750,29
9727,700,30
9727,950,31
9727,950,32
9727,950,33
9727,450,34
9727,750,35
9727,780,36
9727,1000,37
9727,1300,38
9727,1400,39
9727,1400,40
9727,1300,41
9727,1000,42
9727,200,43
9727,50,44
9727,450,46
9727,550,47
9727,1500,49
9727,800,50
9727,450,51
9727,100,52
9727,200,53
9727,850,54
9727,300,55
9727,500,56
9727,400,57
9727,400,58
9727,394,59
9727,33,60
9727,6,61
9727,12,62
9727,43,63
9727,12,64
9727,37,65
9727,28,66
9727,16,67
9727,25,68
9727,7,69
9727,138,70
9727,557,71
9727,60,72
9727,25,73
9727,15,74
9727,11,75
9727,10,76
9727,14,77
9727,15,78
9727,34,79
9727,32,107
9727,232,108
9727,132,110
9727,21,111
9727,23,112
9727,195,115
9727,224,116
9727,268,117
9727,597,118
9727,273,119
9727,1562,120
9727,778,121
9727,419,122
9727,460,123
9727,496,124
9727,441,125
9727,1131,126
9727,682,127
9727,738,128
9728,4150,0
9728,4000,1
9728,2851,2
9728,4435,3
9728,3905,4
9728,2160,5
9728,2891,6
9728,5373,7
9728,8021,8
9728,7179,9
9728,8147,10
9728,6360,11
9728,11051,12
9728,9588,13
9728,12840,14
9728,12000,15
9728,8500,16
9728,10000,17
9728,5000,18
9728,6700,19
9728,8300,20
9728,9400,21
9728,9700,22
9728,5600,23
9728,8700,24
9728,8900,25
9728,8990,26
9728,9000,27
9728,9400,28
9728,10000,29
9728,10500,30
9728,9200,31
9728,9400,32
9728,8300,33
9728,5700,34
9728,9500,35
9728,12500,36
9728,16000,37
9728,18000,38
9728,17000,39
9728,14000,40
9728,15000,41
9728,8800,42
9728,5300,43
9728,6200,44
9728,5800,45
9728,5900,46
9728,2800,47
9728,7800,49
9728,4000,50
9728,1700,51
9728,200,52
9728,2300,53
9728,2700,54
9728,4000,55
9728,6000,56
9728,6200,57
9728,10000,58
9728,12230,59
9728,3946,60
9728,5913,61
9728,7148,62
9728,7120,63
9728,5190,64
9728,6108,65
9728,5968,66
9728,9220,67
9728,9420,68
9728,8318,69
9728,16940,70
9728,5529,71
9728,2486,72
9728,8982,73
9728,9350,74
9728,6766,75
9728,8725,76
9728,8982,77
9728,14210,78
9728,9580,79
9728,5077,80
9728,3852,81
9728,748,82
9728,854,83
9728,830,84
9728,627,85
9728,3208,86
9728,3386,87
9728,5465,88
9728,5968,89
9728,728,90
9728,1151,91
9728,750,92
9728,1207,93
9728,776,94
9728,1997,95
9728,3942,96
9728,4067,97
9728,2059,98
9728,2668,99
9728,3241,100
9728,2293,101
9728,1776,102
9728,4019,103
9728,19764,104
9728,9468,105
9728,10779,106
9728,11830,107
9728,9467,108
9728,982,109
9728,2441,110
9728,3422,111
9728,3659,112
9728,3668,113
9728,9323,114
9728,4824,115
9728,10063,116
9728,10587,117
9728,7374,118
9728,4769,119
9728,3452,120
9728,2926,121
9728,4116,122
9728,8090,123
9728,7629,124
9728,8938,125
9728,7024,126
9728,4092,127
9728,6496,128
9729,1030,0
9729,1100,1
9729,1235,2
9729,1876,3
9729,3904,4
9729,1815,5
9729,3433,6
9729,3524,7
9729,2967,8
9729,3934,9
9729,2970,10
9729,3121,11
9729,4855,12
9729,3660,13
9729,6060,14
9729,4800,15
9729,6700,16
9729,8000,17
9729,6800,18
9729,4700,19
9729,7200,20
9729,9300,21
9729,9300,22
9729,9000,23
9729,35500,24
9729,11000,25
9729,17714,26
9729,17700,27
9729,21000,28
9729,16000,29
9729,22700,30
9729,12800,31
9729,8600,32
9729,9000,33
9729,7000,34
9729,8400,35
9729,8000,36
9729,8000,37
9729,10500,38
9729,10000,39
9729,12000,40
9729,12000,41
9729,11200,42
9729,15000,43
9729,9400,44
9729,9000,45
9729,2000,46
9729,200,47
9729,200,50
9729,4000,51
9729,4610,52
9729,9000,53
9729,7500,54
9729,9000,55
9729,11000,56
9729,7500,57
9729,11000,58
9729,31435,59
9729,24149,60
9729,19837,61
9729,42617,62
9729,55901,63
9729,44963,64
9729,64855,65
9729,60560,66
9729,90550,67
9729,102882,68
9729,95712,69
9729,93216,70
9729,96550,71
9729,116447,72
9729,104471,73
9729,78689,74
9729,75823,75
9729,95700,76
9729,101450,77
9729,116400,78
9729,121500,79
9729,118860,80
9729,107872,81
9729,156976,82
9729,192224,83
9729,178688,84
9729,190133,85
9729,184847,86
9729,167675,87
9729,207422,88
9729,181712,89
9729,193005,90
9729,153798,91
9729,141937,92
9729,70075,93
9729,79698,94
9729,100596,95
9729,30805,96
9729,99891,97
9729,70218,98
9729,32483,99
9729,33647,100
9729,38884,101
9729,17948,102
9729,7056,103
9729,25304,104
9729,29429,105
9729,24900,106
9729,33935,107
9729,12201,108
9729,104043,109
9729,51509,110
9729,48912,111
9729,37889,112
9729,72448,113
9729,115943,114
9729,103152,115
9729,160481,116
9729,178339,117
9729,170620,118
9729,200799,119
9729,127701,120
9729,277383,121
9729,226272,122
9729,331120,123
9729,314726,124
9729,239126,125
9729,166803,126
9729,366107,127
9729,173389,128
9730,2300,0
9730,6500,1
9730,1840,2
9730,1723,3
9730,2764,4
9730,1010,5
9730,3345,6
9730,2521,7
9730,3386,8
9730,3096,9
9730,3300,10
9730,3431,11
9730,6006,12
9730,4488,13
9730,10480,14
9730,10600,15
9730,12000,16
9730,13000,17
9730,9500,18
9730,13400,19
9730,5200,20
9730,7800,21
9730,6000,22
9730,6000,23
9730,13900,24
9730,7000,25
9730,8540,26
9730,8500,27
9730,11000,28
9730,12000,29
9730,8500,30
9730,6100,31
9730,8600,32
9730,8000,33
9730,9600,34
9730,11000,35
9730,7800,36
9730,14000,37
9730,29000,38
9730,13000,39
9730,10000,40
9730,9000,41
9730,9100,42
9730,10000,43
9730,1500,44
9730,1000,45
9730,200,46
9730,800,47
9730,300,48
9730,4800,49
9730,1800,50
9730,1800,51
9730,3000,52
9730,4000,53
9730,3700,54
9730,3600,55
9730,6000,56
9730,6000,57
9730,13000,58
9730,15202,59
9730,18072,60
9730,9031,61
9730,22131,62
9730,34703,63
9730,18810,64
9730,39817,65
9730,15740,66
9730,52990,67
9730,53648,68
9730,67647,69
9730,69730,70
9730,71425,71
9730,61994,72
9730,62099,73
9730,68458,74
9730,58375,75
9730,52249,76
9730,41041,77
9730,61549,78
9730,63316,79
9730,67162,80
9730,59495,81
9730,72663,82
9730,72631,83
9730,54356,84
9730,48949,85
9730,61114,86
9730,62535,87
9730,55160,88
9730,59985,89
9730,68023,90
9730,47030,91
9730,54013,92
9730,61035,93
9730,70394,94
9730,95707,95
9730,77219,96
9730,75649,97
9730,62914,98
9730,43159,99
9730,62626,100
9730,52286,101
9730,44698,102
9730,38418,103
9730,121101,104
9730,87395,105
9730,99408,106
9730,77493,107
9730,66390,108
9730,117186,109
9730,90726,110
9730,94415,111
9730,119506,112
9730,92215,113
9730,86726,114
9730,72839,115
9730,116373,116
9730,97300,117
9730,99363,118
9730,104580,119
9730,104486,120
9730,124312,121
9730,97423,122
9730,74143,123
9730,127510,124
9730,86337,125
9730,123373,126
9730,113933,127
9730,106755,128
9731,39000,0
9731,37000,1
9731,54951,2
9731,101066,3
9731,56750,4
9731,38316,5
9731,117307,6
9731,52504,7
9731,43025,8
9731,51503,9
9731,37468,10
9731,40157,11
9731,14586,12
9731,72538,13
9731,198500,14
9731,173000,15
9731,125000,16
9731,19700,17
9731,85000,18
9731,80500,19
9731,95000,20
9731,173600,21
9731,96000,22
9731,105000,23
9731,145000,24
9731,114000,25
9731,161180,26
9731,161000,27
9731,178000,28
9731,182000,29
9731,187000,30
9731,130000,31
9731,125000,32
9731,130500,33
9731,109000,34
9731,185000,35
9731,130000,36
9731,108000,37
9731,95000,38
9731,145000,39
9731,150000,40
9731,180000,41
9731,124000,42
9731,125000,43
9731,80000,44
9731,123000,45
9731,47000,46
9731,39000,47
9731,28000,48
9731,1000,49
9731,3000,51
9731,19000,52
9731,45000,53
9731,15000,54
9731,15000,55
9731,30000,56
9731,15300,57
9731,143000,58
9731,151622,59
9731,79390,60
9731,42834,61
9731,52643,62
9731,83257,63
9731,76405,64
9731,79415,65
9731,110340,66
9731,172470,67
9731,209497,68
9731,347552,69
9731,368288,70
9731,219164,71
9731,274651,72
9731,273510,73
9731,204106,74
9731,177017,75
9731,250100,76
